Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
525248,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,24,2010-10-04 14:42:00,0.42,15789,United Kingdom
495885,22162,HEART GARLAND RUSTIC PADDED,3,2010-01-27 12:10:00,2.95,12869,United Kingdom
509165,22358,KINGS CHOICE TEA CADDY ,6,2010-05-20 14:06:00,2.95,15559,United Kingdom
501508,21872,GLAMOROUS  MUG,12,2010-03-17 11:33:00,1.06,17448,United Kingdom
533000,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,1,2010-11-15 14:49:00,3.75,16686,United Kingdom
517859,21901,"KEY FOB , BACK DOOR ",10,2010-08-02 14:02:00,0.65,13357,United Kingdom
491622,46000S,POLYESTER FILLER PAD 40x40cm,20,2009-12-11 14:20:00,1.45,13415,United Kingdom
523654,22733,3D TRADITIONAL CHRISTMAS STICKERS,36,2010-09-23 13:13:00,1.25,16325,United Kingdom
517710,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,1,2010-08-01 11:15:00,1.45,15039,United Kingdom
536272,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-11-30 16:01:00,1.69,15867,United Kingdom
499968,84533B,FAIRY CAKES ROUND NESTING BOXES,2,2010-03-03 14:10:00,5.95,13214,United Kingdom
494652,20674,GREEN SPOTTY BOWL,2,2010-01-17 12:40:00,1.25,14527,United Kingdom
499918,22495,SET OF 2 ROUND TINS CAMEMBERT ,2,2010-03-03 12:16:00,2.95,13097,United Kingdom
526498,21524,DOORMAT SPOTTY HOME SWEET HOME,10,2010-10-12 09:58:00,6.75,14739,United Kingdom
520364,20754,RETRO RED SPOTTY WASHING UP GLOVES,6,2010-08-25 14:18:00,2.1,18077,United Kingdom
527950,22379,RECYCLING BAG RETROSPOT ,4,2010-10-19 15:33:00,2.1,16795,United Kingdom
509574,22634,CHILDS BREAKFAST SET SPACEBOY ,2,2010-05-24 13:50:00,9.95,13206,United Kingdom
510174,22077,6 RIBBONS RUSTIC CHARM,12,2010-05-27 14:51:00,1.65,13357,United Kingdom
492117,46000M,POLYESTER FILLER PAD 45x45cm,7,2009-12-15 14:10:00,1.55,15808,United Kingdom
529934,21929,JUMBO BAG PINK VINTAGE PAISLEY,5,2010-10-31 14:25:00,1.95,14415,United Kingdom
530855,22487,WHITE WOOD GARDEN PLANT LADDER,1,2010-11-04 14:55:00,9.95,13303,United Kingdom
526188,21411,GINGHAM HEART  DOORSTOP RED,3,2010-10-10 12:04:00,4.25,14734,United Kingdom
508635,22035,VINTAGE CARAVAN GREETING CARD ,12,2010-05-17 14:36:00,0.42,13719,United Kingdom
506162,21749,LARGE RED RETROSPOT WINDMILL,6,2010-04-28 09:15:00,2.1,13081,United Kingdom
496947,21374,MIRRORED WALL ART SKULLS,1,2010-02-04 18:16:00,3.75,14030,United Kingdom
532798,15044D,RED PAPER PARASOL,3,2010-11-14 14:47:00,2.95,17544,United Kingdom
525171,21481,FAWN BLUE HOT WATER BOTTLE,2,2010-10-04 12:19:00,2.95,16414,United Kingdom
534187,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2,2010-11-21 14:10:00,2.1,16501,United Kingdom
495591,21212,PACK OF 72 RETRO SPOT CAKE CASES,480,2010-01-26 10:25:00,0.42,14646,Netherlands
533053,21499,BLUE POLKADOT WRAP,25,2010-11-15 16:22:00,0.42,12836,United Kingdom
510072,21888,BINGO SET,3,2010-05-27 11:17:00,3.75,16392,United Kingdom
534822,21900,"KEY FOB , SHED",5,2010-11-24 12:54:00,0.65,12970,United Kingdom
511943,21467,CHERRY CROCHET FOOD COVER,1,2010-06-11 12:25:00,3.75,17902,United Kingdom
525733,22653,BUTTON BOX ,4,2010-10-06 16:17:00,1.95,17006,United Kingdom
525158,21819,GLITTER CHRISTMAS STAR ,12,2010-10-04 12:03:00,0.85,14065,United Kingdom
502848,22189,CREAM HEART CARD HOLDER,2,2010-03-28 14:04:00,3.95,15570,United Kingdom
526665,20726,LUNCH BAG WOODLAND,20,2010-10-12 15:20:00,1.65,17428,United Kingdom
529308,22560,TRADITIONAL MODELLING CLAY,1,2010-10-27 12:55:00,1.25,16418,United Kingdom
518881,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,2,2010-08-12 13:14:00,1.45,13069,United Kingdom
499399,20846,ZINC HEART LATTICE T-LIGHT HOLDER,36,2010-02-26 13:26:00,1.25,14459,United Kingdom
506615,47567B,TEA TIME KITCHEN APRON,4,2010-04-30 15:57:00,5.95,15808,United Kingdom
508222,16169P,WRAP GREEN RUSSIAN FOLKART ,25,2010-05-13 15:41:00,0.42,12540,Spain
525733,22634,CHILDS BREAKFAST SET SPACEBOY ,2,2010-10-06 16:17:00,9.95,17006,United Kingdom
538056,20986,BLUE CALCULATOR RULER,2,2010-12-09 13:34:00,1.25,17198,United Kingdom
491050,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2009-12-09 10:46:00,1.25,12712,Germany
530917,21484,CHICK GREY HOT WATER BOTTLE,4,2010-11-04 16:28:00,3.45,15023,United Kingdom
525708,21137,BLACK RECORD COVER FRAME,480,2010-10-06 13:29:00,3.39,16210,United Kingdom
525497,82581,TOILET METAL SIGN,12,2010-10-05 16:46:00,0.55,15128,United Kingdom
538003,22728,ALARM CLOCK BAKELIKE PINK,12,2010-12-09 12:05:00,3.75,12429,Denmark
500332,22283,6 EGG HOUSE PAINTED WOOD,2,2010-03-07 13:08:00,7.95,17085,United Kingdom
507794,84987,SET OF 36 TEATIME PAPER DOILIES,24,2010-05-11 12:41:00,1.45,15523,United Kingdom
528600,22077,6 RIBBONS RUSTIC CHARM,12,2010-10-22 14:57:00,1.65,12787,Netherlands
523003,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,12,2010-09-19 16:14:00,1.25,16264,United Kingdom
504594,22098,BOUDOIR SQUARE TISSUE BOX,1,2010-04-15 10:49:00,1.25,15910,United Kingdom
497628,47567B,TEA TIME KITCHEN APRON,1,2010-02-11 13:03:00,5.95,15005,United Kingdom
535676,21011,GLITTER SNOW PEAR TREE DECORATION,1,2010-11-28 12:14:00,1.45,15037,United Kingdom
534517,21026,SPACE OWL,4,2010-11-23 12:01:00,1.25,16229,United Kingdom
512067,90120D,WHITE MURANO TWIST BRACELET,2,2010-06-13 11:21:00,4.25,15751,United Kingdom
501870,22052,VINTAGE CARAVAN GIFT WRAP,25,2010-03-21 12:20:00,0.34,17448,United Kingdom
532577,82616B,FRAPPUCINO SCARF KNITTING KIT,1,2010-11-12 14:05:00,2.95,16727,United Kingdom
534057,22906,12 MESSAGE CARDS WITH ENVELOPES,12,2010-11-21 10:42:00,1.65,17548,United Kingdom
495232,85189,HANGING BUTTERFLY  EGG,24,2010-01-22 09:19:00,0.85,14156,EIRE
507889,22620,4 TRADITIONAL SPINNING TOPS,1,2010-05-11 16:35:00,1.25,15862,United Kingdom
502427,21328,BALLOONS  WRITING SET ,3,2010-03-24 12:33:00,1.65,17019,United Kingdom
509356,21527,RED RETROSPOT TRADITIONAL TEAPOT ,2,2010-05-21 14:01:00,7.95,13148,United Kingdom
522045,21836,GINGHAM OVEN GLOVE RED HEART ,4,2010-09-10 13:38:00,3.75,16040,United Kingdom
517457,21742,LARGE ROUND WICKER PLATTER ,1,2010-07-29 11:23:00,5.95,16883,United Kingdom
534244,21539,RED RETROSPOT BUTTER DISH,2,2010-11-22 10:59:00,4.95,16972,United Kingdom
497606,22138,BAKING SET 9 PIECE RETROSPOT ,6,2010-02-11 11:28:00,4.95,12682,France
528763,21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,6,2010-10-24 15:57:00,2.95,12926,United Kingdom
529841,82580,BATHROOM METAL SIGN,12,2010-10-31 12:41:00,0.55,14918,United Kingdom
512076,47556B,TEA TIME TEA TOWELS ,4,2010-06-13 11:49:00,2.95,13545,United Kingdom
502266,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-03-23 15:34:00,2.55,13445,United Kingdom
520228,21917,SET 12 KIDS  WHITE CHALK STICKS,24,2010-08-25 10:22:00,0.42,15093,United Kingdom
529338,22428,ENAMEL FIRE BUCKET CREAM,2,2010-10-27 16:18:00,6.95,13713,United Kingdom
501930,22585,PACK OF 6 BIRDY GIFT TAGS,12,2010-03-22 11:21:00,1.25,14016,EIRE
537219,22865,HAND WARMER OWL DESIGN,3,2010-12-05 15:47:00,2.1,14081,United Kingdom
507595,84761,IVORY HANGING BIRD PLANTER ,8,2010-05-10 13:16:00,2.55,16130,United Kingdom
532969,22534,MAGIC DRAWING SLATE SPACEBOY ,2,2010-11-15 13:04:00,0.42,17992,United Kingdom
534378,22848,BREAD BIN DINER STYLE PINK,1,2010-11-22 12:33:00,16.95,14461,United Kingdom
511055,20711,JUMBO BAG TOYS ,4,2010-06-06 12:16:00,1.95,14415,United Kingdom
507235,20717,STRAWBERRY SHOPPER BAG,30,2010-05-07 09:04:00,1.06,14298,United Kingdom
500541,21500,PINK SPOTS  WRAP ,25,2010-03-08 15:26:00,0.42,18245,United Kingdom
529811,22079,RIBBON REEL HEARTS DESIGN ,2,2010-10-31 11:06:00,1.65,15569,United Kingdom
528917,22580,ADVENT CALENDAR GINGHAM SACK,1,2010-10-25 14:03:00,5.95,17432,United Kingdom
535964,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2010-11-29 12:42:00,1.95,13136,United Kingdom
527377,22660,DOORMAT I LOVE LONDON,1,2010-10-17 12:37:00,7.95,15898,United Kingdom
502758,21928,JUMBO BAG SCANDINAVIAN PAISLEY,100,2010-03-26 13:45:00,1.65,14646,Netherlands
535776,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,2010-11-28 13:40:00,2.95,17289,United Kingdom
520081,84661A,WHITE SQUARE TABLE CLOCK,12,2010-08-24 10:39:00,0.65,15222,United Kingdom
532976,21484,CHICK GREY HOT WATER BOTTLE,2,2010-11-15 13:24:00,3.45,16919,United Kingdom
534767,22652,TRAVEL SEWING KIT,10,2010-11-24 10:30:00,1.65,16125,United Kingdom
529940,72802C,VANILLA SCENT CANDLE JEWELLED BOX,3,2010-10-31 14:52:00,4.25,17142,United Kingdom
508251,22505,MEMO BOARD COTTAGE DESIGN,8,2010-05-14 10:40:00,4.95,13157,United Kingdom
526891,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2010-10-13 14:41:00,1.65,13832,United Kingdom
494870,85049H,URBAN BLACK RIBBONS ,1,2010-01-19 12:15:00,1.25,15998,United Kingdom
512627,84562A,PINK/WHITE RIBBED MELAMINE JUG,2,2010-06-17 10:41:00,7.95,12746,United Kingdom
495404,21616,4 PEAR BOTANICAL DINNER CANDLES,48,2010-01-25 09:48:00,3.25,14439,Greece
525949,22549,PICTURE DOMINOES,12,2010-10-07 18:27:00,1.45,15498,United Kingdom
523129,22810,SET OF 6 T-LIGHTS SNOWMEN,1,2010-09-20 13:44:00,2.95,17841,United Kingdom
530966,22311,OFFICE MUG WARMER BLACK+SILVER ,48,2010-11-05 08:27:00,2.55,12433,Norway
506162,22026,BANQUET BIRTHDAY  CARD  ,12,2010-04-28 09:15:00,0.42,13081,United Kingdom
527385,22940,FELTCRAFT CHRISTMAS FAIRY,1,2010-10-17 13:06:00,4.25,16381,United Kingdom
537136,22694,WICKER STAR ,1,2010-12-05 12:42:00,2.1,12748,United Kingdom
528673,21452,TOADSTOOL MONEY BOX,1,2010-10-24 12:51:00,2.95,15059,United Kingdom
522553,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,12,2010-09-15 11:56:00,0.85,12481,Germany
523587,22807,SET OF 6 T-LIGHTS TOADSTOOLS,6,2010-09-23 09:02:00,2.95,16638,United Kingdom
531468,22271,FELTCRAFT DOLL ROSIE,6,2010-11-08 13:58:00,2.95,14821,United Kingdom
493819,84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,144,2010-01-07 12:34:00,2.1,14156,EIRE
532306,22630,DOLLY GIRL LUNCH BOX,4,2010-11-11 14:29:00,1.95,12637,France
530083,21351,CINAMMON & ORANGE WREATH,16,2010-11-01 13:04:00,1.95,13148,United Kingdom
519557,85065,CREAM SWEETHEART TRAYS,2,2010-08-18 10:42:00,12.75,15421,United Kingdom
532158,21094,SET/6 RED SPOTTY PAPER PLATES,2,2010-11-11 12:18:00,0.85,16395,United Kingdom
521366,84510C,SET OF 4 POLKADOTS COASTERS,1,2010-09-05 10:54:00,1.25,16782,United Kingdom
495962,21076,SET/20 COLLAGE PAPER NAPKIN ,12,2010-01-28 10:08:00,0.85,14465,United Kingdom
512386,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,2010-06-15 12:14:00,9.95,12472,Germany
510331,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2010-05-28 13:57:00,2.95,13081,United Kingdom
529815,82583,HOT BATHS METAL SIGN,4,2010-10-31 11:12:00,2.1,13561,United Kingdom
536707,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,2010-12-02 12:33:00,3.75,12915,United Kingdom
510433,90214H,"LETTER ""H"" BLING KEY RING",1,2010-05-30 13:35:00,1.25,15571,United Kingdom
532297,22152,PLACE SETTING WHITE STAR,24,2010-11-11 13:50:00,0.42,13979,United Kingdom
496850,84406B,CREAM CUPID HEARTS COAT HANGER,8,2010-02-04 11:39:00,3.25,17406,United Kingdom
532315,21610,SET 12 PEAR BOTANICAL T-LIGHTS,2,2010-11-11 14:42:00,2.95,17980,United Kingdom
535670,22843,BISCUIT TIN VINTAGE GREEN,2,2010-11-28 12:03:00,6.75,15834,United Kingdom
495390,21524,SPOTTY  HOME SWEET HOME DOORMAT,1,2010-01-24 15:23:00,6.75,17142,United Kingdom
535576,22625,RED KITCHEN SCALES,2,2010-11-26 15:37:00,8.5,12865,Austria
493568,22078,RIBBON REEL LACE DESIGN ,10,2010-01-05 09:16:00,2.1,16875,United Kingdom
510329,22421,LIPSTICK PEN FUSCHIA,15,2010-05-28 13:23:00,0.42,17822,United Kingdom
490606,21955,UNION JACK GUNS & ROSES  DOORMAT,6,2009-12-07 11:26:00,5.95,17850,United Kingdom
512696,90200E,GREEN SWEETHEART BRACELET,3,2010-06-17 11:57:00,4.25,14911,EIRE
530259,85099B,JUMBO BAG RED RETROSPOT,20,2010-11-02 11:33:00,1.95,12476,Germany
515703,22524,CHILDRENS GARDEN GLOVES BLUE,1,2010-07-14 12:29:00,1.25,14656,United Kingdom
506247,21577,SAVE THE PLANET COTTON TOTE BAG,1,2010-04-28 13:24:00,2.25,18049,United Kingdom
494209,21485,RED SPOT HEART HOT WATER BOTTLE,3,2010-01-12 11:33:00,4.95,14239,United Kingdom
522622,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,3,2010-09-15 15:32:00,1.65,17589,United Kingdom
515781,22197,SMALL POPCORN HOLDER,24,2010-07-14 15:32:00,0.85,13059,United Kingdom
494656,22291,"SPRING DEC , HANGING CHICK CREAM",24,2010-01-17 13:14:00,1.25,17850,United Kingdom
525448,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,6,2010-10-05 14:05:00,0.85,16938,United Kingdom
503143,85063,CREAM SWEETHEART MAGAZINE RACK,7,2010-03-30 12:07:00,14.95,15874,United Kingdom
501700,85019B,BLOSSOM  IMAGES NOTEBOOK SET,1,2010-03-18 20:02:00,4.25,13230,United Kingdom
529326,22474,SPACEBOY TV DINNER TRAY,1,2010-10-27 14:14:00,4.95,13547,United Kingdom
507235,21529,RED RETROSPOT TOASTRACK,6,2010-05-07 09:04:00,2.95,14298,United Kingdom
537900,22516,CHILDS GARDEN RAKE BLUE,1,2010-12-09 10:45:00,2.1,15983,United Kingdom
491468,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,2009-12-11 12:01:00,1.25,12957,United Kingdom
531138,22867,HAND WARMER BIRD DESIGN,24,2010-11-05 14:09:00,2.1,13089,United Kingdom
516060,22423,REGENCY CAKESTAND 3 TIER,2,2010-07-16 11:44:00,12.75,16143,United Kingdom
517541,22624,IVORY KITCHEN SCALES,2,2010-07-29 16:25:00,8.5,16933,United Kingdom
513563,22464,HANGING METAL HEART LANTERN,12,2010-06-25 14:02:00,1.65,12986,United Kingdom
531371,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,6,2010-11-07 15:31:00,3.75,12867,United Kingdom
529813,22674,FRENCH TOILET SIGN BLUE METAL,5,2010-10-31 11:09:00,1.25,13888,United Kingdom
509408,22295,HEART FILIGREE DOVE LARGE,12,2010-05-23 11:46:00,1.65,16290,United Kingdom
510051,21621,VINTAGE UNION JACK BUNTING,2,2010-05-27 09:21:00,8.5,13446,United Kingdom
503432,21363,HOME SMALL WOOD LETTERS,6,2010-04-01 08:34:00,4.95,17739,United Kingdom
493876,20676,RED SPOTTY BOWL,8,2010-01-07 18:38:00,1.25,12648,Germany
513665,84526,GIANT BLACK SUNGLASSES,2,2010-06-28 11:11:00,1.95,17437,United Kingdom
512280,C2,CARRIAGE,1,2010-06-14 14:03:00,50.0,14911,EIRE
515115,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,2,2010-07-08 13:07:00,3.75,16383,United Kingdom
505185,47590A,BLUE HAPPY BIRTHDAY BUNTING,4,2010-04-20 14:33:00,5.45,14648,United Kingdom
516752,21186,WHITE DOVE HONEYCOMB PAPER GARLAND,6,2010-07-22 16:01:00,1.65,13031,United Kingdom
533717,21843,RED RETROSPOT CAKE STAND,2,2010-11-18 13:27:00,10.95,13137,United Kingdom
520698,48185,DOORMAT FAIRY CAKE,2,2010-08-29 11:15:00,7.49,15465,United Kingdom
522723,22589,CARDHOLDER GINGHAM STAR,4,2010-09-16 12:27:00,2.55,14701,United Kingdom
535399,84874B,BLUE TRAVEL FIRST AID KIT,1,2010-11-26 11:01:00,1.65,15550,United Kingdom
495947,75013B,"STRING OF 8 BUTTERFLIES,PINK",3,2010-01-27 16:41:00,1.65,12484,Spain
513659,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-06-28 10:19:00,2.95,14769,United Kingdom
528326,21937,STRAWBERRY   PICNIC BAG,1,2010-10-21 13:07:00,2.95,13195,United Kingdom
494214,20724,RED SPOTTY CHARLOTTE BAG,30,2010-01-12 11:45:00,0.85,12623,Germany
523344,85177,BASKET OF FLOWERS SEWING KIT,6,2010-09-21 15:51:00,0.85,13031,United Kingdom
502880,21207,SKULL AND CROSSBONES  GARLAND ,3,2010-03-29 10:37:00,1.65,17994,United Kingdom
537850,16168M,FUNKY MONKEY GIFT BAG MEDIUM,24,2010-12-08 15:38:00,0.42,16722,United Kingdom
490482,21582,KINGS CHOICE SMALL TUBE MATCHES,4,2009-12-06 12:52:00,1.65,15983,United Kingdom
525827,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,12,2010-10-07 11:52:00,2.55,14961,United Kingdom
499919,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,2010-03-03 12:20:00,2.55,14911,EIRE
521921,22663,JUMBO BAG DOLLY GIRL DESIGN,10,2010-09-09 14:48:00,1.95,12681,France
533161,22735,RIBBON REEL SOCKS AND MITTENS,5,2010-11-16 14:15:00,1.65,16347,United Kingdom
496972,84050,PINK HEART SHAPE EGG FRYING PAN,1,2010-02-04 19:58:00,1.65,15031,United Kingdom
500233,22456,NATURAL SLATE CHALKBOARD LARGE ,1,2010-03-05 11:31:00,4.95,13544,United Kingdom
490331,20684,STRAWBERRY DREAM CHILDS UMBRELLA,1,2009-12-04 15:30:00,3.25,18181,United Kingdom
516314,20677,PINK SPOTTY BOWL,8,2010-07-19 14:31:00,1.25,12826,United Kingdom
498716,21781,MA CAMPAGNE CUTLERY BOX,2,2010-02-22 13:31:00,14.95,15754,United Kingdom
506251,37502,TEA TIME MUG IN GIFT BOX,4,2010-04-28 13:40:00,2.95,14344,United Kingdom
501528,37461,FUNKY MONKEY MUG,4,2010-03-17 12:32:00,1.25,14680,United Kingdom
494686,21529,RETRO SPOT CERAMIC TOASTRACK,1,2010-01-18 11:49:00,3.45,15039,United Kingdom
492537,21217,RED SPOTTY ROUND CAKE TINS,1,2009-12-17 13:15:00,9.95,16560,United Kingdom
529323,22697,GREEN REGENCY TEACUP AND SAUCER,3,2010-10-27 14:05:00,2.95,16713,United Kingdom
518477,22435,SET OF 9 HEART SHAPED BALLOONS,1,2010-08-09 12:05:00,1.25,15013,United Kingdom
537900,85169A,IVORY LOVE BIRD CANDLE,12,2010-12-09 10:45:00,1.25,15983,United Kingdom
518115,21188,3D HEARTS  HONEYCOMB PAPER GARLAND,1,2010-08-04 14:41:00,2.95,12748,United Kingdom
532297,21802,CHRISTMAS TREE HEART DECORATION,17,2010-11-11 13:50:00,0.42,13979,United Kingdom
524038,21791,VINTAGE HEADS AND TAILS CARD GAME ,24,2010-09-27 11:22:00,1.25,13018,United Kingdom
508482,20658,RED SPOTTY LUGGAGE TAG,7,2010-05-16 12:44:00,1.25,13564,United Kingdom
525837,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,2,2010-10-07 12:23:00,1.25,17841,United Kingdom
502594,21967,PACK OF 12 SKULL TISSUES,12,2010-03-25 13:05:00,0.29,16090,United Kingdom
531256,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,12,2010-11-07 11:20:00,1.25,18245,United Kingdom
492178,22253,6 CROCHET STRAWBERRIES,24,2009-12-15 15:27:00,1.25,18168,United Kingdom
516814,21877,HOME SWEET HOME MUG,1,2010-07-23 10:50:00,1.25,14606,United Kingdom
496512,85187,S/12 MINI RABBIT EASTER,1,2010-02-02 11:40:00,1.65,16300,United Kingdom
515905,22325,MOBILE VINTAGE HEARTS ,1,2010-07-15 12:50:00,4.95,17783,United Kingdom
490706,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2009-12-07 14:58:00,3.75,17865,United Kingdom
495358,84836,ZINC METAL HEART DECORATION,24,2010-01-24 11:52:00,1.25,13089,United Kingdom
508997,21212,PACK OF 72 RETRO SPOT CAKE CASES,6,2010-05-19 13:04:00,0.55,16059,United Kingdom
516371,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,3,2010-07-20 10:54:00,1.65,15002,United Kingdom
503169,22271,FELTCRAFT DOLL ROSIE,6,2010-03-30 13:33:00,2.95,16611,United Kingdom
520518,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,2010-08-26 14:02:00,3.75,17709,United Kingdom
490502,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1,2009-12-06 13:53:00,4.65,17969,United Kingdom
536638,72741,GRAND CHOCOLATECANDLE,18,2010-12-02 11:41:00,1.45,16244,United Kingdom
516478,90152C,BLUE/NAT SHELL NECKLACE W PENDANT,1,2010-07-20 17:20:00,5.95,17576,United Kingdom
532819,22949,36 DOILIES DOLLY GIRL,2,2010-11-14 16:19:00,1.45,13230,United Kingdom
518381,22175,PINK OWL SOFT TOY,1,2010-08-08 10:57:00,2.95,15580,United Kingdom
511300,21733,RED HANGING HEART T-LIGHT HOLDER,3,2010-06-07 15:31:00,2.95,16788,United Kingdom
513998,21474,SWEETHEART CREAM STEEL FOLDIN BENCH,2,2010-06-30 09:12:00,19.95,16556,United Kingdom
537131,22638,SET OF 4 NAPKIN CHARMS CROWNS ,1,2010-12-05 12:26:00,2.55,15716,United Kingdom
534808,21240,BLUE POLKADOT CUP,4,2010-11-24 12:36:00,0.85,14552,United Kingdom
534441,22386,JUMBO BAG PINK POLKADOT,10,2010-11-22 15:19:00,1.95,13643,United Kingdom
530912,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,12,2010-11-04 15:58:00,0.85,17049,United Kingdom
531027,22458,CAST IRON HOOK GARDEN FORK,1,2010-11-05 11:49:00,2.55,13118,United Kingdom
509743,21218,RED SPOTTY BISCUIT TIN,1,2010-05-25 13:21:00,3.75,17841,United Kingdom
520825,22650,CERAMIC PIRATE CHEST MONEY BANK,4,2010-08-31 12:35:00,1.45,14433,United Kingdom
522117,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2010-09-12 16:17:00,1.69,15800,United Kingdom
501523,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-03-17 12:14:00,2.95,13612,United Kingdom
505024,22528,GARDENERS KNEELING PAD,4,2010-04-19 14:21:00,1.25,15005,United Kingdom
534432,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,1,2010-11-22 15:01:00,2.1,18283,United Kingdom
517976,22556,PLASTERS IN TIN CIRCUS PARADE ,2,2010-08-03 14:18:00,1.65,14871,United Kingdom
500998,84992,72 SWEETHEART FAIRY CAKE CASES,24,2010-03-11 13:43:00,0.55,12957,United Kingdom
494214,84247L,FAWN AND MUSHROOM GREETING CARD,12,2010-01-12 11:45:00,0.42,12623,Germany
502898,21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,6,2010-03-29 12:01:00,1.45,17448,United Kingdom
531741,15056N,EDWARDIAN PARASOL NATURAL,6,2010-11-09 12:48:00,5.95,12682,France
491406,20774,GREEN FERN NOTEBOOK,2,2009-12-10 18:27:00,1.65,14081,United Kingdom
520710,20718,RED SPOTTY SHOPPER BAG,10,2010-08-29 13:11:00,1.25,14388,United Kingdom
525014,21485,RED SPOT HEART HOT WATER BOTTLE,6,2010-10-03 11:17:00,4.95,14911,EIRE
521975,82551,LAUNDRY 15C METAL SIGN,7,2010-09-09 20:00:00,1.45,13969,United Kingdom
498078,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2010-02-16 12:22:00,2.95,14320,United Kingdom
533074,21194,PINK  HONEYCOMB PAPER FAN,6,2010-11-16 07:52:00,1.69,14298,United Kingdom
533311,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,1,2010-11-16 17:03:00,1.65,16904,United Kingdom
509175,21533,RETRO SPOT LARGE MILK JUG,2,2010-05-20 16:05:00,4.95,15768,United Kingdom
529990,21070,VINTAGE BILLBOARD MUG ,1,2010-10-31 16:16:00,1.25,14505,United Kingdom
518787,22423,REGENCY CAKESTAND 3 TIER,4,2010-08-12 08:54:00,12.75,13089,United Kingdom
534800,16235,RECYCLED PENCIL WITH RABBIT ERASER,2,2010-11-24 12:04:00,0.21,17019,United Kingdom
504847,84251B,"GREETING CARD, STICKY GORDON",12,2010-04-16 16:51:00,0.19,17931,United Kingdom
526153,20711,JUMBO BAG TOYS ,10,2010-10-08 15:30:00,1.95,14911,EIRE
526028,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3,2010-10-08 11:45:00,0.85,16549,United Kingdom
508654,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,2010-05-17 15:54:00,0.85,15296,United Kingdom
536987,20652,BLUE POLKADOT LUGGAGE TAG ,2,2010-12-03 14:54:00,1.25,17198,United Kingdom
521493,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6,2010-09-06 14:04:00,2.95,14248,United Kingdom
509745,22272,FELTCRAFT DOLL MARIA,1,2010-05-25 13:32:00,2.95,17920,United Kingdom
515338,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,12,2010-07-11 15:53:00,3.75,15544,United Kingdom
498768,72799E,IVORY PILLAR CANDLE SILVER FLOCK,12,2010-02-23 09:54:00,2.95,12727,France
505200,22379,RECYCLING BAG RETROSPOT ,5,2010-04-20 16:06:00,2.1,16839,United Kingdom
534507,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,2010-11-23 11:43:00,2.1,17841,United Kingdom
494212,21754,HOME BUILDING BLOCK WORD,4,2010-01-12 11:40:00,5.95,15002,United Kingdom
518332,22342,HOME GARLAND PAINTED ZINC ,36,2010-08-06 12:35:00,1.65,15980,United Kingdom
495551,22283,6 EGG HOUSE PAINTED WOOD,2,2010-01-25 16:17:00,7.95,17085,United Kingdom
534497,21851,LILAC DIAMANTE PEN IN GIFT BOX,1,2010-11-23 11:00:00,4.95,17811,United Kingdom
